match,iid_1,iid_2,interested_1,interested_2,gender_1,age_1,field_1,field_cd_1,race_1,imprace_1,imprelig_1,goal_1,date_1,go_out_1,career_1,career_c_1,sports_1,tvsports_1,exercise_1,dining_1,museums_1,art_1,hiking_1,gaming_1,clubbing_1,reading_1,tv_1,theater_1,movies_1,concerts_1,music_1,shopping_1,yoga_1,attr3_1_1,sinc3_1_1,intel3_1_1,fun3_1_1,amb3_1_1,gender_2,age_2,field_2,field_cd_2,race_2,imprace_2,imprelig_2,goal_2,date_2,go_out_2,career_2,career_c_2,sports_2,tvsports_2,exercise_2,dining_2,museums_2,art_2,hiking_2,gaming_2,clubbing_2,reading_2,tv_2,theater_2,movies_2,concerts_2,music_2,shopping_2,yoga_2,attr3_1_2,sinc3_1_2,intel3_1_2,fun3_1_2,amb3_1_2
0,35,43,0,1,0,25.0,Mathematics,2.0,2.0,9.0,7.0,1.0,6.0,3.0,Capital Markets,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,8.0,9.0,9.0,9.0,7.0,1,24.0,Economics,8.0,2.0,1.0,1.0,6.0,6.0,3.0,Academic,2.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,8.0,7.0,3.0,2.0
0,35,44,0,1,0,25.0,Mathematics,2.0,2.0,9.0,7.0,1.0,6.0,3.0,Capital Markets,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,8.0,9.0,9.0,9.0,7.0,1,24.0,Psychology,3.0,2.0,3.0,3.0,1.0,3.0,1.0,academia,2.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,9.0,9.0,8.0,9.0
1,35,45,1,1,0,25.0,Mathematics,2.0,2.0,9.0,7.0,1.0,6.0,3.0,Capital Markets,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,8.0,9.0,9.0,9.0,7.0,1,28.0,Finance,8.0,2.0,6.0,6.0,2.0,6.0,3.0,banker / academia,7.0,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,7.0,8.0,8.0,6.0,7.0
1,35,46,1,1,0,25.0,Mathematics,2.0,2.0,9.0,7.0,1.0,6.0,3.0,Capital Markets,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,8.0,9.0,9.0,9.0,7.0,1,26.0,Finanace,8.0,2.0,2.0,3.0,2.0,6.0,2.0,banker,7.0,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,7.0,5.0,7.0
0,35,47,0,1,0,25.0,Mathematics,2.0,2.0,9.0,7.0,1.0,6.0,3.0,Capital Markets,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,8.0,9.0,9.0,9.0,7.0,1,30.0,Finance&Economics,8.0,2.0,2.0,2.0,1.0,6.0,1.0,Academic,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,7.0,9.0,9.0,3.0
0,35,48,0,0,0,25.0,Mathematics,2.0,2.0,9.0,7.0,1.0,6.0,3.0,Capital Markets,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,8.0,9.0,9.0,9.0,7.0,1,22.0,Undergrad - GS,12.0,2.0,9.0,2.0,1.0,5.0,2.0,Music production,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,7.0,9.0,7.0,6.0,6.0
1,35,49,1,1,0,25.0,Mathematics,2.0,2.0,9.0,7.0,1.0,6.0,3.0,Capital Markets,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,8.0,9.0,9.0,9.0,7.0,1,25.0,Mathematical Finance,8.0,4.0,1.0,3.0,1.0,3.0,2.0,Entrepreneur,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,7.0,10.0,10.0,10.0,8.0
1,35,50,1,1,0,25.0,Mathematics,2.0,2.0,9.0,7.0,1.0,6.0,3.0,Capital Markets,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,8.0,9.0,9.0,9.0,7.0,1,27.0,Law,1.0,1.0,4.0,4.0,6.0,6.0,2.0,lawyer,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,8.0,9.0,10.0,9.0,8.0
0,35,51,0,0,0,25.0,Mathematics,2.0,2.0,9.0,7.0,1.0,6.0,3.0,Capital Markets,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,8.0,9.0,9.0,9.0,7.0,1,23.0,Law,1.0,2.0,5.0,10.0,1.0,5.0,3.0,Law,1.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,6.0,8.0,10.0,2.0,2.0
0,35,52,0,1,0,25.0,Mathematics,2.0,2.0,9.0,7.0,1.0,6.0,3.0,Capital Markets,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,8.0,9.0,9.0,9.0,7.0,1,21.0,Law,1.0,2.0,10.0,9.0,1.0,4.0,1.0,Intellectual Property Attorney,1.0,8.0,5.0,3.0,6.0,3.0,4.0,3.0,3.0,3.0,3.0,7.0,4.0,6.0,3.0,5.0,4.0,2.0,5.0,8.0,8.0,6.0,7.0
1,35,53,1,1,0,25.0,Mathematics,2.0,2.0,9.0,7.0,1.0,6.0,3.0,Capital Markets,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,8.0,9.0,9.0,9.0,7.0,1,28.0,Medicine,4.0,2.0,2.0,2.0,2.0,6.0,2.0,Medicine,4.0,8.0,4.0,3.0,10.0,9.0,8.0,8.0,4.0,4.0,9.0,5.0,7.0,9.0,9.0,9.0,7.0,3.0,8.0,9.0,8.0,8.0,8.0
0,35,54,0,1,0,25.0,Mathematics,2.0,2.0,9.0,7.0,1.0,6.0,3.0,Capital Markets,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,8.0,9.0,9.0,9.0,7.0,1,28.0,MBA,8.0,2.0,1.0,1.0,5.0,5.0,1.0,consulting,7.0,5.0,2.0,2.0,8.0,7.0,8.0,8.0,1.0,3.0,7.0,1.0,8.0,6.0,9.0,9.0,1.0,3.0,8.0,9.0,8.0,8.0,8.0
0,35,55,0,1,0,25.0,Mathematics,2.0,2.0,9.0,7.0,1.0,6.0,3.0,Capital Markets,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,8.0,9.0,9.0,9.0,7.0,1,23.0,LAW,1.0,1.0,1.0,1.0,6.0,4.0,2.0,LAWYER,1.0,10.0,8.0,4.0,5.0,5.0,4.0,1.0,6.0,10.0,9.0,7.0,5.0,10.0,7.0,10.0,5.0,1.0,6.0,10.0,9.0,10.0,10.0
0,36,40,0,0,0,26.0,Statistics,2.0,2.0,7.0,8.0,2.0,5.0,2.0,Biostatistics,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,8.0,7.0,8.0,8.0,6.0,1,25.0,Operations Research,,4.0,9.0,6.0,2.0,7.0,7.0,tech professional,,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,3.0,10.0,9.0,8.0,5.0
0,36,41,0,0,0,26.0,Statistics,2.0,2.0,7.0,8.0,2.0,5.0,2.0,Biostatistics,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,8.0,7.0,8.0,8.0,6.0,1,30.0,law,1.0,4.0,1.0,1.0,2.0,6.0,5.0,law,1.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,5.0,7.0,8.0,5.0,5.0
0,36,42,0,0,0,26.0,Statistics,2.0,2.0,7.0,8.0,2.0,5.0,2.0,Biostatistics,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,8.0,7.0,8.0,8.0,6.0,1,23.0,Mechanical Engineering,5.0,4.0,1.0,6.0,2.0,7.0,4.0,Engineer,5.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,9.0,8.0,6.0,4.0
0,36,43,0,1,0,26.0,Statistics,2.0,2.0,7.0,8.0,2.0,5.0,2.0,Biostatistics,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,8.0,7.0,8.0,8.0,6.0,1,24.0,Economics,8.0,2.0,1.0,1.0,6.0,6.0,3.0,Academic,2.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,8.0,7.0,3.0,2.0
0,36,44,0,1,0,26.0,Statistics,2.0,2.0,7.0,8.0,2.0,5.0,2.0,Biostatistics,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,8.0,7.0,8.0,8.0,6.0,1,24.0,Psychology,3.0,2.0,3.0,3.0,1.0,3.0,1.0,academia,2.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,9.0,9.0,8.0,9.0
0,36,45,0,1,0,26.0,Statistics,2.0,2.0,7.0,8.0,2.0,5.0,2.0,Biostatistics,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,8.0,7.0,8.0,8.0,6.0,1,28.0,Finance,8.0,2.0,6.0,6.0,2.0,6.0,3.0,banker / academia,7.0,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,7.0,8.0,8.0,6.0,7.0
0,36,46,0,0,0,26.0,Statistics,2.0,2.0,7.0,8.0,2.0,5.0,2.0,Biostatistics,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,8.0,7.0,8.0,8.0,6.0,1,26.0,Finanace,8.0,2.0,2.0,3.0,2.0,6.0,2.0,banker,7.0,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,7.0,5.0,7.0
0,36,47,0,1,0,26.0,Statistics,2.0,2.0,7.0,8.0,2.0,5.0,2.0,Biostatistics,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,8.0,7.0,8.0,8.0,6.0,1,30.0,Finance&Economics,8.0,2.0,2.0,2.0,1.0,6.0,1.0,Academic,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,7.0,9.0,9.0,3.0
0,36,48,0,0,0,26.0,Statistics,2.0,2.0,7.0,8.0,2.0,5.0,2.0,Biostatistics,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,8.0,7.0,8.0,8.0,6.0,1,22.0,Undergrad - GS,12.0,2.0,9.0,2.0,1.0,5.0,2.0,Music production,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,7.0,9.0,7.0,6.0,6.0
1,36,49,1,1,0,26.0,Statistics,2.0,2.0,7.0,8.0,2.0,5.0,2.0,Biostatistics,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,8.0,7.0,8.0,8.0,6.0,1,25.0,Mathematical Finance,8.0,4.0,1.0,3.0,1.0,3.0,2.0,Entrepreneur,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,7.0,10.0,10.0,10.0,8.0
0,36,50,0,0,0,26.0,Statistics,2.0,2.0,7.0,8.0,2.0,5.0,2.0,Biostatistics,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,8.0,7.0,8.0,8.0,6.0,1,27.0,Law,1.0,1.0,4.0,4.0,6.0,6.0,2.0,lawyer,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,8.0,9.0,10.0,9.0,8.0
1,36,51,1,1,0,26.0,Statistics,2.0,2.0,7.0,8.0,2.0,5.0,2.0,Biostatistics,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,8.0,7.0,8.0,8.0,6.0,1,23.0,Law,1.0,2.0,5.0,10.0,1.0,5.0,3.0,Law,1.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,6.0,8.0,10.0,2.0,2.0
0,36,52,0,1,0,26.0,Statistics,2.0,2.0,7.0,8.0,2.0,5.0,2.0,Biostatistics,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,8.0,7.0,8.0,8.0,6.0,1,21.0,Law,1.0,2.0,10.0,9.0,1.0,4.0,1.0,Intellectual Property Attorney,1.0,8.0,5.0,3.0,6.0,3.0,4.0,3.0,3.0,3.0,3.0,7.0,4.0,6.0,3.0,5.0,4.0,2.0,5.0,8.0,8.0,6.0,7.0
0,36,53,0,0,0,26.0,Statistics,2.0,2.0,7.0,8.0,2.0,5.0,2.0,Biostatistics,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,8.0,7.0,8.0,8.0,6.0,1,28.0,Medicine,4.0,2.0,2.0,2.0,2.0,6.0,2.0,Medicine,4.0,8.0,4.0,3.0,10.0,9.0,8.0,8.0,4.0,4.0,9.0,5.0,7.0,9.0,9.0,9.0,7.0,3.0,8.0,9.0,8.0,8.0,8.0
0,36,54,0,0,0,26.0,Statistics,2.0,2.0,7.0,8.0,2.0,5.0,2.0,Biostatistics,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,8.0,7.0,8.0,8.0,6.0,1,28.0,MBA,8.0,2.0,1.0,1.0,5.0,5.0,1.0,consulting,7.0,5.0,2.0,2.0,8.0,7.0,8.0,8.0,1.0,3.0,7.0,1.0,8.0,6.0,9.0,9.0,1.0,3.0,8.0,9.0,8.0,8.0,8.0
0,36,55,0,1,0,26.0,Statistics,2.0,2.0,7.0,8.0,2.0,5.0,2.0,Biostatistics,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,8.0,7.0,8.0,8.0,6.0,1,23.0,LAW,1.0,1.0,1.0,1.0,6.0,4.0,2.0,LAWYER,1.0,10.0,8.0,4.0,5.0,5.0,4.0,1.0,6.0,10.0,9.0,7.0,5.0,10.0,7.0,10.0,5.0,1.0,6.0,10.0,9.0,10.0,10.0
0,37,40,0,0,0,27.0,Organizational Psychology,3.0,2.0,5.0,8.0,2.0,6.0,2.0,Organizational Change Consultant,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,8.0,9.0,7.0,5.0,1,25.0,Operations Research,,4.0,9.0,6.0,2.0,7.0,7.0,tech professional,,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,3.0,10.0,9.0,8.0,5.0
0,37,41,0,0,0,27.0,Organizational Psychology,3.0,2.0,5.0,8.0,2.0,6.0,2.0,Organizational Change Consultant,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,8.0,9.0,7.0,5.0,1,30.0,law,1.0,4.0,1.0,1.0,2.0,6.0,5.0,law,1.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,5.0,7.0,8.0,5.0,5.0
0,37,42,0,0,0,27.0,Organizational Psychology,3.0,2.0,5.0,8.0,2.0,6.0,2.0,Organizational Change Consultant,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,8.0,9.0,7.0,5.0,1,23.0,Mechanical Engineering,5.0,4.0,1.0,6.0,2.0,7.0,4.0,Engineer,5.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,9.0,8.0,6.0,4.0
0,37,43,0,0,0,27.0,Organizational Psychology,3.0,2.0,5.0,8.0,2.0,6.0,2.0,Organizational Change Consultant,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,8.0,9.0,7.0,5.0,1,24.0,Economics,8.0,2.0,1.0,1.0,6.0,6.0,3.0,Academic,2.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,8.0,7.0,3.0,2.0
1,37,44,1,1,0,27.0,Organizational Psychology,3.0,2.0,5.0,8.0,2.0,6.0,2.0,Organizational Change Consultant,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,8.0,9.0,7.0,5.0,1,24.0,Psychology,3.0,2.0,3.0,3.0,1.0,3.0,1.0,academia,2.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,9.0,9.0,8.0,9.0
0,37,45,0,1,0,27.0,Organizational Psychology,3.0,2.0,5.0,8.0,2.0,6.0,2.0,Organizational Change Consultant,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,8.0,9.0,7.0,5.0,1,28.0,Finance,8.0,2.0,6.0,6.0,2.0,6.0,3.0,banker / academia,7.0,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,7.0,8.0,8.0,6.0,7.0
0,37,46,0,0,0,27.0,Organizational Psychology,3.0,2.0,5.0,8.0,2.0,6.0,2.0,Organizational Change Consultant,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,8.0,9.0,7.0,5.0,1,26.0,Finanace,8.0,2.0,2.0,3.0,2.0,6.0,2.0,banker,7.0,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,7.0,8.0,7.0,5.0,7.0
0,37,47,0,0,0,27.0,Organizational Psychology,3.0,2.0,5.0,8.0,2.0,6.0,2.0,Organizational Change Consultant,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,8.0,9.0,7.0,5.0,1,30.0,Finance&Economics,8.0,2.0,2.0,2.0,1.0,6.0,1.0,Academic,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,8.0,7.0,9.0,9.0,3.0
0,37,48,0,0,0,27.0,Organizational Psychology,3.0,2.0,5.0,8.0,2.0,6.0,2.0,Organizational Change Consultant,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,8.0,9.0,7.0,5.0,1,22.0,Undergrad - GS,12.0,2.0,9.0,2.0,1.0,5.0,2.0,Music production,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,7.0,9.0,7.0,6.0,6.0
0,37,49,0,0,0,27.0,Organizational Psychology,3.0,2.0,5.0,8.0,2.0,6.0,2.0,Organizational Change Consultant,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,8.0,9.0,7.0,5.0,1,25.0,Mathematical Finance,8.0,4.0,1.0,3.0,1.0,3.0,2.0,Entrepreneur,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,7.0,10.0,10.0,10.0,8.0
0,37,50,0,0,0,27.0,Organizational Psychology,3.0,2.0,5.0,8.0,2.0,6.0,2.0,Organizational Change Consultant,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,8.0,9.0,7.0,5.0,1,27.0,Law,1.0,1.0,4.0,4.0,6.0,6.0,2.0,lawyer,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,8.0,9.0,10.0,9.0,8.0
0,37,51,0,0,0,27.0,Organizational Psychology,3.0,2.0,5.0,8.0,2.0,6.0,2.0,Organizational Change Consultant,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,8.0,9.0,7.0,5.0,1,23.0,Law,1.0,2.0,5.0,10.0,1.0,5.0,3.0,Law,1.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,6.0,8.0,10.0,2.0,2.0
1,37,52,1,1,0,27.0,Organizational Psychology,3.0,2.0,5.0,8.0,2.0,6.0,2.0,Organizational Change Consultant,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,8.0,9.0,7.0,5.0,1,21.0,Law,1.0,2.0,10.0,9.0,1.0,4.0,1.0,Intellectual Property Attorney,1.0,8.0,5.0,3.0,6.0,3.0,4.0,3.0,3.0,3.0,3.0,7.0,4.0,6.0,3.0,5.0,4.0,2.0,5.0,8.0,8.0,6.0,7.0
0,37,53,0,0,0,27.0,Organizational Psychology,3.0,2.0,5.0,8.0,2.0,6.0,2.0,Organizational Change Consultant,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,8.0,9.0,7.0,5.0,1,28.0,Medicine,4.0,2.0,2.0,2.0,2.0,6.0,2.0,Medicine,4.0,8.0,4.0,3.0,10.0,9.0,8.0,8.0,4.0,4.0,9.0,5.0,7.0,9.0,9.0,9.0,7.0,3.0,8.0,9.0,8.0,8.0,8.0
0,37,54,0,0,0,27.0,Organizational Psychology,3.0,2.0,5.0,8.0,2.0,6.0,2.0,Organizational Change Consultant,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,8.0,9.0,7.0,5.0,1,28.0,MBA,8.0,2.0,1.0,1.0,5.0,5.0,1.0,consulting,7.0,5.0,2.0,2.0,8.0,7.0,8.0,8.0,1.0,3.0,7.0,1.0,8.0,6.0,9.0,9.0,1.0,3.0,8.0,9.0,8.0,8.0,8.0
0,37,55,0,0,0,27.0,Organizational Psychology,3.0,2.0,5.0,8.0,2.0,6.0,2.0,Organizational Change Consultant,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,8.0,9.0,7.0,5.0,1,23.0,LAW,1.0,1.0,1.0,1.0,6.0,4.0,2.0,LAWYER,1.0,10.0,8.0,4.0,5.0,5.0,4.0,1.0,6.0,10.0,9.0,7.0,5.0,10.0,7.0,10.0,5.0,1.0,6.0,10.0,9.0,10.0,10.0
0,38,40,0,0,0,23.0,Law,1.0,1.0,8.0,1.0,1.0,4.0,3.0,law,1.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,8.0,2.0,8.0,7.0,8.0,1,25.0,Operations Research,,4.0,9.0,6.0,2.0,7.0,7.0,tech professional,,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,3.0,10.0,9.0,8.0,5.0
0,38,41,0,0,0,23.0,Law,1.0,1.0,8.0,1.0,1.0,4.0,3.0,law,1.0,7.0,2.0,7.0,10.0,2.0,2.0,7.0,4.0,7.0,2.0,8.0,8.0,10.0,10.0,10.0,10.0,2.0,8.0,2.0,8.0,7.0,8.0,1,30.0,law,1.0,4.0,1.0,1.0,2.0,6.0,5.0,law,1.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,5.0,7.0,8.0,5.0,5.0
